STATE_CODE,SHRP_ID,CONSTRUCTION_NO,YEAR_VISITED,VISIT_DATE,MRI,IRI_previous,MERRA_ID,PRECIPITATION,TEMP_MEAN_AVG,FREEZE_INDEX,FREEZE_THAW,REL_HUM_AVG_AVG,ANNUAL_ESAL_TREND,AADTT_ALL_TRUCKS_TREND,AGE,H_AC,Eng_Fab,Treated_Base,Treated_Subbase,H_TOT
28,1016,1,1992,1992-06-13,1.0738250046968458,1.0644999861717226,136082,1514.42,17.100000381469727,8.0,38.0,78,58300,171,6,7.600000083446503,False,False,False,26.89999932050705
28,1016,1,1993,1993-01-12,1.051300013065338,1.0738250046968458,136082,1691.31,17.100000381469727,6.0,41.0,78,60320,173,7,7.600000083446503,False,False,False,26.89999932050705
28,1016,1,1994,1994-01-25,1.0776000022888184,1.051300013065338,136082,1526.81,17.399999618530273,12.0,38.0,80,61000,168,8,7.600000083446503,False,False,False,26.89999932050705
28,1016,1,1995,1995-10-27,1.1038999795913695,1.0776000022888184,136082,1346.21,17.5,10.0,52.0,76,52000,169,9,7.600000083446503,False,False,False,26.89999932050705
28,1016,1,1996,1996-06-06,1.0899499997496604,1.1038999795913695,136082,1431.87,17.200000762939453,71.0,46.0,76,90336,280,10,7.600000083446503,False,False,False,26.89999932050705
28,1016,1,1997,1997-10-14,1.0640000104904177,1.0899499997496604,136082,1494.7,17.0,15.0,42.0,79,62000,208,11,7.600000083446503,False,False,False,26.89999932050705
28,1802,1,1991,1991-05-13,1.0105999886989594,0.8950999975204468,134354,1625.66,18.700000762939453,0.0,27.0,82,75884,231,9,3.0999999046325684,False,True,False,9.600000023841858
28,1802,1,1992,1992-07-22,1.1640666723251345,1.0105999886989594,134354,1629.1,18.299999237060547,5.0,23.0,80,73000,194,10,3.0999999046325684,False,True,False,9.600000023841858
28,1802,1,1993,1993-01-11,1.2513999938964844,1.1640666723251345,134354,1891.87,18.200000762939453,5.0,21.0,80,75000,218,11,3.0999999046325684,False,True,False,9.600000023841858
28,1802,1,1994,1994-08-04,1.7215999841690064,1.2513999938964844,134354,1451.17,18.700000762939453,2.0,26.0,81,69000,210,12,3.0999999046325684,False,True,False,9.600000023841858
28,1802,1,1995,1995-09-11,2.101249992847442,1.7215999841690064,134354,1327.33,18.799999237060547,1.0,40.0,78,80000,217,13,3.0999999046325684,False,True,False,9.600000023841858
28,1802,1,1996,1996-06-03,1.9042999863624568,2.101249992847442,134354,1191.09,18.399999618530277,29.0,40.0,78,87000,256,14,3.0999999046325684,False,True,False,9.600000023841858
28,1802,2,1997,1997-10-14,1.990500009059906,1.9042999863624568,134354,1557.55,18.399999618530277,3.0,26.0,80,61740,309,15,3.0999999046325684,False,True,False,9.600000023841858
28,1802,2,1998,1998-06-22,2.1290249973535538,1.990500009059906,134354,1541.46,19.899999618530277,0.0,21.0,78,122859,374,16,3.0999999046325684,False,True,False,9.600000023841858
28,1802,3,1999,1999-06-16,3.007999992370605,2.1290249973535538,134354,929.35,19.700000762939453,5.0,25.0,73,56700,306,17,3.0999999046325684,False,True,False,9.600000023841858
28,1802,3,2001,2001-03-08,4.047599983215332,3.007999992370605,134354,1423.52,18.5,2.0,28.0,80,48720,306,19,3.0999999046325684,False,True,False,9.600000023841858
28,2807,1,1992,1992-02-17,1.5407999992370605,1.4717999815940856,137810,1221.6,15.800000190734863,10.0,55.0,78,56000,245,10,10.600000023841858,False,True,False,17.199999928474426
28,2807,2,1993,1993-07-02,1.5452999830245973,1.5407999992370605,137810,1517.46,16.0,12.0,61.0,76,84000,284,11,10.600000023841858,False,True,False,17.199999928474426
28,2807,2,1994,1994-01-28,1.5391000032424929,1.5452999830245973,137810,1788.86,16.100000381469727,46.0,52.0,79,4464,200,12,10.600000023841858,False,True,False,17.199999928474426
28,2807,3,1995,1995-08-09,1.1861999869346618,1.5391000032424929,137810,1512.99,16.399999618530273,32.0,73.0,73,64000,278,13,11.599999904632568,False,True,False,18.199999809265137
28,2807,4,1998,1998-07-08,1.9129000067710875,1.1861999869346618,137810,1471.5,17.799999237060547,27.0,42.0,73,90666,345,16,11.599999904632568,False,True,False,18.199999809265137
28,3081,2,1992,1992-02-12,0.7746999919414521,0.75239999294281,137235,1397.0,16.299999237060547,8.0,47.0,78,282340,1118,8,9.0,False,True,False,15.099999904632568
28,3081,2,1994,1994-01-31,0.8751999914646149,0.7746999919414521,137235,1577.61,16.399999618530273,29.0,49.0,80,418323,1661,10,9.0,False,True,False,15.099999904632568
28,3081,2,1995,1995-08-15,1.0550999999046329,0.8751999914646149,137235,1573.45,16.899999618530273,22.0,65.0,74,341760,1357,11,9.0,False,True,False,15.099999904632568
28,3081,3,1999,1999-04-14,0.7808000087738037,1.0550999999046329,137235,982.77,17.899999618530273,23.0,42.0,70,566000,2424,15,8.899999976158142,False,True,False,14.99999988079071
28,3081,3,2001,2001-03-26,0.7665000021457672,0.7808000087738037,137235,1504.33,16.700000762939453,21.0,52.0,77,675000,2261,17,8.899999976158142,False,True,False,14.99999988079071
28,3081,3,2003,2003-05-02,0.8738999962806702,0.7665000021457672,137235,1467.43,16.399999618530273,25.0,63.0,79,179484,1567,19,8.899999976158142,False,True,False,14.99999988079071
28,3082,1,1992,1992-02-18,1.10420001745224,1.0501000046730042,136657,1511.45,17.0,8.0,36.0,77,107000,354,3,7.200000166893005,False,True,True,17.899999976158142
28,3082,1,1994,1994-01-25,1.149899995326996,1.10420001745224,136657,1590.11,17.200000762939453,18.0,40.0,79,114000,375,5,7.200000166893005,False,True,True,17.899999976158142
28,3082,1,1995,1995-08-08,1.2873999953269957,1.149899995326996,136657,1276.26,17.600000381469727,13.0,50.0,73,117000,386,6,7.200000166893005,False,True,True,17.899999976158142
28,3082,1,1998,1998-07-22,1.4597999930381775,1.2873999953269957,136657,1537.64,18.799999237060547,18.0,32.0,73,128000,422,9,7.200000166893005,False,True,True,17.899999976158142
28,3082,1,2001,2001-03-07,1.6927000045776368,1.4597999930381775,136657,1595.8,17.399999618530273,17.0,41.0,76,58800,465,12,7.200000166893005,False,True,True,17.899999976158142
28,3083,1,1992,1992-02-17,1.4610999822616575,1.461100018024445,137810,1221.6,15.800000190734863,10.0,55.0,78,3711,23,14,2.100000023841858,False,True,False,8.600000023841858
28,3083,1,1994,1994-01-28,1.392400002479553,1.4610999822616575,137810,1788.86,16.100000381469727,46.0,52.0,79,6632,24,16,2.100000023841858,False,True,False,8.600000023841858
28,3083,1,1995,1995-08-10,1.713100004196167,1.392400002479553,137810,1512.99,16.399999618530273,32.0,73.0,73,4281,22,17,2.100000023841858,False,True,False,8.600000023841858
28,3083,1,1998,1998-07-21,1.6011999964714052,1.713100004196167,137810,1471.5,17.799999237060547,27.0,42.0,73,4621,28,20,2.100000023841858,False,True,False,8.600000023841858
28,3083,1,1999,1999-09-08,1.5604999899864196,1.6011999964714052,137810,1029.87,17.399999618530273,28.0,45.0,69,4668,29,21,2.100000023841858,False,True,False,8.600000023841858
28,3083,1,2001,2001-11-05,1.6464999914169312,1.5604999899864196,137810,1682.56,16.399999618530273,26.0,57.0,76,4716,31,23,2.100000023841858,False,True,False,8.600000023841858
28,3083,1,2002,2002-12-13,1.7010999917984009,1.6464999914169312,137810,1685.84,16.5,19.0,68.0,78,5077,32,24,2.100000023841858,False,True,False,8.600000023841858
28,3083,1,2004,2004-10-13,1.7674999952316284,1.7010999917984009,137810,1767.13,16.399999618530273,38.0,53.0,79,5358,35,26,2.100000023841858,False,True,False,8.600000023841858
28,3083,1,2011,2011-03-12,2.012500011920929,1.7674999952316284,137810,1101.15,17.100000381469727,36.0,51.0,74,9278,43,33,2.100000023841858,False,True,False,8.600000023841858
28,3083,1,2016,2016-07-20,2.3301999926567074,2.012500011920929,137810,1634.21,18.0,23.0,49.0,73,10197,51,38,2.100000023841858,False,True,False,8.600000023841858
28,3085,1,1992,1992-02-14,1.7488000035285949,1.687999963760376,137810,1221.6,15.800000190734863,10.0,55.0,78,4751,21,14,1.7000000476837158,False,True,False,6.299999952316284
28,3085,1,1994,1994-01-28,1.7157999992370607,1.7488000035285949,137810,1788.86,16.100000381469727,46.0,52.0,79,4475,21,16,1.7000000476837158,False,True,False,6.299999952316284
28,3085,1,1995,1995-08-10,2.1372000098228456,1.7157999992370607,137810,1512.99,16.399999618530273,32.0,73.0,73,5825,25,17,1.7000000476837158,False,True,False,6.299999952316284
28,3085,2,1998,1998-07-21,2.063900005817413,2.1372000098228456,137810,1471.5,17.799999237060547,27.0,42.0,73,3475,45,20,1.7000000476837158,False,True,False,6.299999952316284
28,3085,2,1999,1999-09-08,2.1751999735832213,2.063900005817413,137810,1029.87,17.399999618530273,28.0,45.0,69,6271,32,21,1.7000000476837158,False,True,False,6.299999952316284
28,3085,3,2001,2001-11-05,2.2683999776840214,2.1751999735832213,137810,1682.56,16.399999618530273,26.0,57.0,76,6358,35,23,2.200000047683716,False,True,False,6.799999952316284
28,3085,3,2002,2002-12-13,2.085300016403198,2.2683999776840214,137810,1685.84,16.5,19.0,68.0,78,7198,36,24,2.200000047683716,False,True,False,6.799999952316284
28,3085,3,2004,2004-10-13,2.567799973487854,2.085300016403198,137810,1767.13,16.399999618530273,38.0,53.0,79,7305,39,26,2.200000047683716,False,True,False,6.799999952316284
28,3085,3,2011,2011-03-12,2.7351000547409057,2.567799973487854,137810,1101.15,17.100000381469727,36.0,51.0,74,9877,51,33,2.200000047683716,False,True,False,6.799999952316284
28,3085,3,2016,2016-07-20,3.5831000804901123,2.7351000547409057,137810,1634.21,18.0,23.0,49.0,73,11840,63,38,2.200000047683716,False,True,False,6.799999952316284
28,3087,1,1992,1992-02-13,1.258100003004074,1.0033999919891357,137810,1221.6,15.800000190734863,10.0,55.0,78,46702,162,10,6.0,False,True,False,11.900000095367432
28,3087,1,1994,1994-01-28,1.3392000079154966,1.258100003004074,137810,1788.86,16.100000381469727,46.0,52.0,79,48319,181,12,6.0,False,True,False,11.900000095367432
28,3087,1,1995,1995-08-09,2.010000026226044,1.3392000079154966,137810,1512.99,16.399999618530273,32.0,73.0,73,46760,171,13,6.0,False,True,False,11.900000095367432
28,3087,2,1999,1999-04-13,1.2396999955177308,2.010000026226044,137810,1029.87,17.399999618530273,28.0,45.0,69,47162,211,17,8.099999904632568,False,True,False,14.0
28,3087,2,2001,2001-03-25,1.3939000010490417,1.2396999955177308,137810,1682.56,16.399999618530273,26.0,57.0,76,63787,289,19,8.099999904632568,False,True,False,14.0
28,3087,2,2003,2003-05-01,1.7150000095367433,1.3939000010490417,137810,1517.48,16.100000381469727,36.0,68.0,78,42763,214,21,8.099999904632568,False,True,False,14.0
28,3087,2,2005,2005-04-11,1.9466000080108643,1.7150000095367433,137810,1306.0,17.0,11.0,47.0,73,45234,218,23,8.099999904632568,False,True,False,14.0
28,3087,2,2007,2007-07-16,2.7144000053405763,1.9466000080108643,137810,922.75,17.799999237060547,16.0,61.0,71,51545,237,25,8.099999904632568,False,True,False,14.0
28,3087,2,2010,2010-05-22,2.700600028038025,2.7144000053405763,137810,996.85,16.600000381469727,88.0,71.0,72,51235,227,28,8.099999904632568,False,True,False,14.0
28,3087,2,2012,2012-01-18,2.746000003814697,2.700600028038025,137810,1266.22,17.899999618530273,7.0,42.0,73,52309,231,30,8.099999904632568,False,True,False,14.0
28,3087,3,2016,2016-07-14,0.6152999937534332,2.746000003814697,137810,1634.21,18.0,23.0,49.0,73,53769,237,34,9.599999904632568,False,True,False,15.5
28,3089,1,1992,1992-02-18,1.153600001335144,1.0822999835014344,137809,1262.2,16.0,10.0,51.0,77,89000,256,10,11.100000202655792,False,True,False,16.80000001192093
28,3089,1,1994,1994-01-28,1.2635000109672547,1.153600001335144,137809,1689.68,16.399999618530273,43.0,50.0,78,67408,228,12,11.100000202655792,False,True,False,16.80000001192093
28,3089,1,1995,1995-08-09,1.6869999885559082,1.2635000109672547,137809,1367.61,16.700000762939453,29.0,66.0,72,98000,293,13,11.100000202655792,False,True,False,16.80000001192093
28,3089,2,1998,1998-06-10,2.063099992275238,1.6869999885559082,137809,1358.81,18.200000762939453,24.0,39.0,72,107000,345,16,11.100000202655792,False,True,False,16.80000001192093
28,3090,1,1992,1992-02-18,1.2434000015258788,1.212600004673004,137809,1262.2,16.0,10.0,51.0,77,6756,51,19,2.4999999403953552,False,True,False,24.300000607967377
28,3090,1,1994,1994-01-25,1.1749999999999998,1.2434000015258788,137809,1689.68,16.399999618530273,43.0,50.0,78,7103,54,21,2.4999999403953552,False,True,False,24.300000607967377
28,3090,1,1995,1995-08-08,1.4245000004768371,1.1749999999999998,137809,1367.61,16.700000762939453,29.0,66.0,72,7147,56,22,2.4999999403953552,False,True,False,24.300000607967377
28,3090,1,1998,1998-07-29,1.3870000123977662,1.4245000004768371,137809,1358.81,18.200000762939453,24.0,39.0,72,6552,49,25,2.4999999403953552,False,True,False,24.300000607967377
28,3090,2,2001,2001-03-25,1.5777000188827517,1.3870000123977662,137809,1669.92,16.799999237060547,26.0,54.0,74,8289,61,28,2.89999994635582,False,True,False,24.70000061392784
28,3090,2,2003,2003-05-01,1.5853000164031985,1.5777000188827517,137809,1444.57,16.299999237060547,34.0,66.0,76,12333,91,30,2.89999994635582,False,True,False,24.70000061392784
28,3090,2,2005,2005-04-10,1.6789000034332275,1.5853000164031985,137809,1146.84,17.5,13.0,45.0,71,8271,59,32,2.89999994635582,False,True,False,24.70000061392784
28,3090,2,2011,2011-03-12,1.8534000039100649,1.6789000034332275,137809,1172.92,17.399999618530273,39.0,47.0,73,9413,65,38,2.89999994635582,False,True,False,24.70000061392784
28,3090,2,2016,2016-07-13,1.9643999934196472,1.8534000039100649,137809,1682.58,18.100000381469727,20.0,46.0,72,13293,98,43,2.89999994635582,False,True,False,24.70000061392784
28,3091,1,1992,1992-02-20,1.5000999927520753,1.3117000102996823,135507,1699.53,17.399999618530273,8.0,33.0,79,83000,283,14,3.5,False,True,False,11.5
28,3091,1,1994,1994-01-24,1.7537999868392944,1.5000999927520753,135507,1458.52,17.899999618530273,8.0,33.0,80,88000,289,16,3.5,False,True,False,11.5
28,3091,1,1995,1995-06-06,2.164200019836426,1.7537999868392944,135507,1465.54,17.899999618530273,7.0,51.0,77,42630,287,17,3.5,False,True,False,11.5
28,3091,2,1998,1998-04-22,1.4813000202178954,2.164200019836426,135507,1435.48,19.299999237060547,3.0,30.0,76,99000,306,20,3.5,False,True,False,11.5
28,3091,2,2000,2000-08-09,1.74539999961853,1.4813000202178954,135507,876.42,18.600000381469727,17.0,53.0,70,113000,334,22,3.5,False,True,False,11.5
28,3091,2,2003,2003-02-06,0.8111999988555908,1.74539999961853,135507,1604.76,17.700000762939453,11.0,52.0,79,13530,365,25,3.5,False,True,False,11.5
28,3093,2,1992,1992-02-21,0.9987000048160553,0.9808999955654144,133203,1601.56,20.0,0.0,2.0,79,514995,1581,11,7.199999928474426,False,True,True,20.40000021457672
28,3093,2,1994,1994-01-14,0.953000009059906,0.9987000048160553,133203,1423.64,20.200000762939453,0.0,3.0,79,603000,1966,13,7.199999928474426,False,True,True,20.40000021457672
28,3093,2,1995,1995-06-05,1.0252000033855435,0.953000009059906,133203,1518.82,20.200000762939453,0.0,6.0,78,654000,2038,14,7.199999928474426,False,True,True,20.40000021457672
28,3093,2,1998,1998-09-24,1.3164999961853028,1.0252000033855435,133203,1785.86,21.200000762939453,0.0,2.0,79,758000,2383,17,7.199999928474426,False,True,True,20.40000021457672
28,3093,2,2001,2001-03-09,0.9915000081062316,1.3164999961853028,133203,1284.7,20.200000762939453,0.0,6.0,78,833000,2475,20,7.199999928474426,False,True,True,20.40000021457672
28,3093,2,2003,2003-02-05,0.9882000088691713,0.9915000081062316,133203,1628.09,20.200000762939453,1.0,3.0,79,884000,2485,22,7.199999928474426,False,True,True,20.40000021457672
28,3093,2,2005,2005-04-15,0.9903000056743622,0.9882000088691713,133203,1770.64,20.700000762939453,0.0,3.0,76,937000,2637,24,7.199999928474426,False,True,True,20.40000021457672
28,3094,2,1992,1992-02-21,0.8949000000953675,0.8265999972820282,133203,1601.56,20.0,0.0,2.0,79,503422,1581,11,13.899999916553496,False,True,True,24.70000010728836
28,3094,2,1994,1994-01-14,0.8678999960422515,0.8949000000953675,133203,1423.64,20.200000762939453,0.0,3.0,79,598000,1966,13,13.899999916553496,False,True,True,24.70000010728836
28,3094,2,1995,1995-06-05,0.9396000027656556,0.8678999960422515,133203,1518.82,20.200000762939453,0.0,6.0,78,641000,2038,14,13.899999916553496,False,True,True,24.70000010728836
28,3094,2,2001,2001-03-09,0.8537000000476838,0.9396000027656556,133203,1284.7,20.200000762939453,0.0,6.0,78,830000,2474,20,13.899999916553496,False,True,True,24.70000010728836
28,3094,2,2003,2003-02-05,0.881800001859665,0.8537000000476838,133203,1628.09,20.200000762939453,1.0,3.0,79,881000,2485,22,13.899999916553496,False,True,True,24.70000010728836
28,3094,2,2005,2005-05-06,1.6771999835968017,0.881800001859665,133203,1770.64,20.700000762939453,0.0,3.0,76,934000,2637,24,13.899999916553496,False,True,True,24.70000010728836
28,A310,2,1991,1991-07-12,1.194000005722046,0.8147000014781952,134354,1625.66,18.700000762939453,0.0,27.0,82,75040,231,9,4.399999976158142,False,True,False,11.09999978542328
28,A310,2,1992,1992-08-20,1.1594000220298768,1.194000005722046,134354,1629.1,18.299999237060547,5.0,23.0,80,73000,194,10,4.399999976158142,False,True,False,11.09999978542328
28,A310,2,1994,1994-08-04,1.2711999893188477,1.1594000220298768,134354,1451.17,18.700000762939453,2.0,26.0,81,68000,210,12,4.399999976158142,False,True,False,11.09999978542328
28,A310,2,1995,1995-07-28,1.5920000076293943,1.2711999893188477,134354,1327.33,18.799999237060547,1.0,40.0,78,80000,217,13,4.399999976158142,False,True,False,11.09999978542328
28,A310,2,1998,1998-01-27,1.4940000176429749,1.5920000076293943,134354,1541.46,19.899999618530277,0.0,21.0,78,121494,374,16,4.399999976158142,False,True,False,11.09999978542328
28,A310,2,1999,1999-06-16,1.8125,1.4940000176429749,134354,929.35,19.700000762939453,5.0,25.0,73,56700,306,17,4.399999976158142,False,True,False,11.09999978542328
28,A320,2,1991,1991-07-12,2.4782000184059143,1.499500000476837,134354,1625.66,18.700000762939453,0.0,27.0,82,75884,231,9,3.300000011920929,False,True,False,10.800000011920927
28,A320,2,1992,1992-08-20,2.43219997882843,2.4782000184059143,134354,1629.1,18.299999237060547,5.0,23.0,80,73000,194,10,3.300000011920929,False,True,False,10.800000011920927
28,A320,2,1994,1994-08-04,2.633799982070923,2.43219997882843,134354,1451.17,18.700000762939453,2.0,26.0,81,69000,210,12,3.300000011920929,False,True,False,10.800000011920927
28,A320,2,1995,1995-07-28,3.0538000106811523,2.633799982070923,134354,1327.33,18.799999237060547,1.0,40.0,78,80000,217,13,3.300000011920929,False,True,False,10.800000011920927
28,A320,2,1998,1998-01-27,2.8575999975204467,3.0538000106811523,134354,1541.46,19.899999618530277,0.0,21.0,78,122859,374,16,3.300000011920929,False,True,False,10.800000011920927
28,A320,2,1999,1999-06-16,3.3961999893188475,2.8575999975204467,134354,929.35,19.700000762939453,5.0,25.0,73,56700,306,17,3.300000011920929,False,True,False,10.800000011920927
28,A330,2,1991,1991-06-12,1.0743000030517578,0.9375000059604646,134354,1625.66,18.700000762939453,0.0,27.0,82,75884,231,9,3.100000023841858,False,True,False,9.799999833106996
28,A330,2,1992,1992-08-20,1.2402000069618224,1.0743000030517578,134354,1629.1,18.299999237060547,5.0,23.0,80,73000,194,10,3.100000023841858,False,True,False,9.799999833106996
28,A330,3,1994,1994-08-04,1.7010999917984009,1.2402000069618224,134354,1451.17,18.700000762939453,2.0,26.0,81,69000,210,12,3.100000023841858,False,True,False,9.799999833106996
28,A330,3,1995,1995-07-28,2.2975000143051147,1.7010999917984009,134354,1327.33,18.799999237060547,1.0,40.0,78,80000,217,13,3.100000023841858,False,True,False,9.799999833106996
28,A330,3,1998,1998-01-27,2.400500011444092,2.2975000143051147,134354,1541.46,19.899999618530277,0.0,21.0,78,122859,374,16,3.100000023841858,False,True,False,9.799999833106996
28,A330,3,1999,1999-06-16,4.058600068092346,2.400500011444092,134354,929.35,19.700000762939453,5.0,25.0,73,56700,306,17,3.100000023841858,False,True,False,9.799999833106996
28,A350,2,1991,1991-07-12,1.1848000049591063,1.111899983882904,134354,1625.66,18.700000762939453,0.0,27.0,82,75884,231,9,3.4999999403953552,False,True,False,10.199999749660492
28,A350,2,1992,1992-08-20,1.189800000190735,1.1848000049591063,134354,1629.1,18.299999237060547,5.0,23.0,80,73000,194,10,3.4999999403953552,False,True,False,10.199999749660492
28,A350,2,1994,1994-08-04,1.2300999879837038,1.189800000190735,134354,1451.17,18.700000762939453,2.0,26.0,81,69000,210,12,3.4999999403953552,False,True,False,10.199999749660492
28,A350,2,1995,1995-07-28,1.433399999141693,1.2300999879837038,134354,1327.33,18.799999237060547,1.0,40.0,78,80000,217,13,3.4999999403953552,False,True,False,10.199999749660492
28,A350,2,1998,1998-01-27,2.070899999141693,1.433399999141693,134354,1541.46,19.899999618530277,0.0,21.0,78,122859,374,16,3.4999999403953552,False,True,False,10.199999749660492
28,A350,2,1999,1999-06-16,1.5674000024795531,2.070899999141693,134354,929.35,19.700000762939453,5.0,25.0,73,56700,306,17,3.4999999403953552,False,True,False,10.199999749660492
29,0501,1,2001,2001-04-20,2.18620001077652,1.9055999755859372,140108,1031.94,14.899999618530272,84.0,86.0,72,156691,623,20,8.400000214576721,False,False,False,12.40000021457672
29,0502,2,2001,2001-04-20,1.1523000001907349,1.128599989414215,140108,1031.94,14.899999618530272,84.0,86.0,72,150530,623,20,10.49999988079071,False,False,False,14.99999988079071
29,0502,2,2002,2002-02-12,1.170199990272522,1.1523000001907349,140108,1093.45,14.0,94.0,88.0,76,149880,604,21,10.49999988079071,False,False,False,14.99999988079071
29,0502,2,2003,2003-02-17,1.1001999855041504,1.170199990272522,140108,1005.75,14.300000190734863,93.0,89.0,73,147197,597,22,10.49999988079071,False,False,False,14.99999988079071
29,0502,2,2004,2004-03-08,1.1146000027656555,1.1001999855041504,140108,1237.28,14.300000190734863,106.0,71.0,77,157175,663,23,10.49999988079071,False,False,False,14.99999988079071
29,0503,2,2001,2001-04-20,0.9752999901771544,0.9908999919891356,140108,1031.94,14.899999618530272,84.0,86.0,72,145949,623,20,13.40000021457672,False,False,False,17.40000021457672
29,0503,2,2002,2002-02-12,1.0147999942302703,0.9752999901771544,140108,1093.45,14.0,94.0,88.0,76,145306,604,21,13.40000021457672,False,False,False,17.40000021457672
29,0503,2,2003,2003-02-17,0.9467000007629396,1.0147999942302703,140108,1005.75,14.300000190734863,93.0,89.0,73,142620,597,22,13.40000021457672,False,False,False,17.40000021457672
29,0503,2,2004,2004-03-08,0.9296999990940094,0.9467000007629396,140108,1237.28,14.300000190734863,106.0,71.0,77,151908,663,23,13.40000021457672,False,False,False,17.40000021457672
29,0504,2,2001,2001-04-20,1.131300020217895,1.1563999891281127,140108,1031.94,14.899999618530272,84.0,86.0,72,146387,623,20,12.800000071525574,False,False,False,16.800000071525574
29,0504,2,2002,2002-02-12,1.1592999935150146,1.131300020217895,140108,1093.45,14.0,94.0,88.0,76,145759,604,21,12.800000071525574,False,False,False,16.800000071525574
29,0504,2,2003,2003-02-16,1.0663000106811524,1.1592999935150146,140108,1005.75,14.300000190734863,93.0,89.0,73,143095,597,22,12.800000071525574,False,False,False,16.800000071525574
29,0504,2,2004,2004-03-08,1.088199996948242,1.0663000106811524,140108,1237.28,14.300000190734863,106.0,71.0,77,152534,663,23,12.800000071525574,False,False,False,16.800000071525574
29,0505,2,2001,2001-04-20,1.106000006198883,1.0983000159263612,140108,1031.94,14.899999618530272,84.0,86.0,72,148497,623,20,10.99999988079071,False,False,False,14.99999988079071
29,0505,2,2002,2002-02-12,1.1197999835014345,1.106000006198883,140108,1093.45,14.0,94.0,88.0,76,147909,604,21,10.99999988079071,False,False,False,14.99999988079071
29,0505,2,2003,2003-02-16,1.0667999982833862,1.1197999835014345,140108,1005.75,14.300000190734863,93.0,89.0,73,145237,597,22,10.99999988079071,False,False,False,14.99999988079071
29,0505,2,2004,2004-03-08,1.0795999884605407,1.0667999982833862,140108,1237.28,14.300000190734863,106.0,71.0,77,154979,663,23,10.99999988079071,False,False,False,14.99999988079071
29,0506,2,2001,2001-04-20,1.0938000082969666,1.094700002670288,140108,1031.94,14.899999618530272,84.0,86.0,72,152311,623,20,9.59999978542328,False,False,False,15.59999978542328
29,0506,2,2002,2002-02-12,1.134500014781952,1.0938000082969666,140108,1093.45,14.0,94.0,88.0,76,151661,604,21,9.59999978542328,False,False,False,15.59999978542328
29,0506,2,2003,2003-02-16,1.0538000106811525,1.134500014781952,140108,1005.75,14.300000190734863,93.0,89.0,73,148946,597,22,9.59999978542328,False,False,False,15.59999978542328
29,0506,2,2004,2004-03-08,1.0944000124931337,1.0538000106811525,140108,1237.28,14.300000190734863,106.0,71.0,77,159067,663,23,9.59999978542328,False,False,False,15.59999978542328
29,0507,2,2001,2001-04-20,1.2834000110626222,1.3260999917984009,140108,1031.94,14.899999618530272,84.0,86.0,72,145949,623,20,13.499999955296516,False,False,False,17.499999955296516
29,0507,2,2002,2002-02-12,1.3751999974250793,1.2834000110626222,140108,1093.45,14.0,94.0,88.0,76,145306,604,21,13.499999955296516,False,False,False,17.499999955296516
29,0507,2,2003,2003-02-16,1.2722000002861025,1.3751999974250793,140108,1005.75,14.300000190734863,93.0,89.0,73,142620,597,22,13.499999955296516,False,False,False,17.499999955296516
29,0507,2,2004,2004-03-08,1.2659000039100647,1.2722000002861025,140108,1237.28,14.300000190734863,106.0,71.0,77,151908,663,23,13.499999955296516,False,False,False,17.499999955296516
29,0508,2,2001,2001-04-20,0.9902999877929688,0.9827000021934508,140108,1031.94,14.899999618530272,84.0,86.0,72,145949,623,20,13.299999713897703,False,False,False,17.299999713897705
29,0508,2,2002,2002-02-12,1.0070000112056734,0.9902999877929688,140108,1093.45,14.0,94.0,88.0,76,145306,604,21,13.299999713897703,False,False,False,17.299999713897705
29,0508,2,2003,2003-02-16,0.9664999902248383,1.0070000112056734,140108,1005.75,14.300000190734863,93.0,89.0,73,142620,597,22,13.299999713897703,False,False,False,17.299999713897705
29,0508,2,2004,2004-03-08,0.964299988746643,0.9664999902248383,140108,1237.28,14.300000190734863,106.0,71.0,77,151908,663,23,13.299999713897703,False,False,False,17.299999713897705
29,0509,2,2001,2001-04-20,1.3423999905586244,1.3402999997138978,140108,1031.94,14.899999618530272,84.0,86.0,72,151041,623,20,10.299999713897703,False,False,False,14.299999713897703
29,0509,2,2002,2002-02-12,1.3502000093460085,1.3423999905586244,140108,1093.45,14.0,94.0,88.0,76,150398,604,21,10.299999713897703,False,False,False,14.299999713897703
29,0509,2,2003,2003-02-16,1.2844000101089477,1.3502000093460085,140108,1005.75,14.300000190734863,93.0,89.0,73,147737,597,22,10.299999713897703,False,False,False,14.299999713897703
29,0509,2,2004,2004-03-08,1.2944000005722045,1.2844000101089477,140108,1237.28,14.300000190734863,106.0,71.0,77,157863,663,23,10.299999713897703,False,False,False,14.299999713897703
29,1002,1,1992,1992-02-15,1.3017000079154968,1.2625333348910015,142413,1281.13,12.5,88.0,110.0,76,8696,54,6,6.800000071525574,False,False,False,14.300000071525574
29,1002,1,1993,1993-03-14,1.3649999856948851,1.3017000079154968,142413,1312.79,11.100000381469728,258.0,96.0,84,9000,56,7,6.800000071525574,False,False,False,14.300000071525574
29,1002,1,1994,1994-05-10,1.5103000044822692,1.3649999856948851,142413,1074.11,12.399999618530272,251.0,84.0,78,11000,73,8,6.800000071525574,False,False,False,14.300000071525574
29,1002,1,1997,1997-03-14,2.285999989509582,1.5103000044822692,142413,1060.63,12.100000381469728,240.0,102.0,75,15000,101,11,6.800000071525574,False,False,False,14.300000071525574
